plainText,key,cipherText
11011101,1111001000,01011001
11001000,1110111101,00010011
00110000,0000001001,11110101
10010010,0000101001,00101110
11101100,0010001101,00001111
10111000,0100111011,11100101
11101001,1101100111,01110011
01001110,0100001010,11111010
11001000,0000100100,01100101
00000011,1101100001,00101111
10001110,1100001101,01110010
10010111,0010100000,00111100
10100110,1011111010,00001011
11001110,0010101100,10010111
11000110,0100001010,10000000
00101111,1001000011,01011000
10011101,1010001000,10111111
11010110,0011001001,10100000
00111101,0001001010,00111101
10001101,1100100011,10111101
00111111,0001011111,10000101
01001110,1011111101,11001011
11011010,1000101010,10110000
10111010,1001110110,00000000
11010101,1011011001,10001011
10011000,1101111110,00000101
00100110,1011011011,11101100
01100100,0001011011,00110100
00100010,0001010100,01011011
00101010,0000111010,01101010
01100101,1000000100,00011111
11110001,1101101100,10100110
11010011,0010001100,11110100
00111100,0001110011,10000110
11110111,1100010111,00001101
10101111,0000101101,11100101
01111011,0111110110,10101101
00000100,1000010000,10101101
01000000,0110011001,11000110
00101110,1011010000,01110100
00111101,1110001110,00010111
11110111,0101011001,10000010
11111000,0000001011,01011000
01001011,1011010010,00100001
01000001,0011011001,00111101
00011101,0010000100,00101001
00100111,1100000101,01101001
01001001,0011000001,11110100
00100101,1000100101,01101110
01101011,1101000001,00011101
00111010,1010010110,01001000
00101111,0000101111,10100101
11010011,1001110010,00000010
11011101,0111101000,11111011
11001001,0110010110,10101000
11110111,0000001111,00010111
00000101,0100010101,10001100
10111010,0111010111,00110001
01100010,0111011001,10111001
01100001,0111110001,01110011
01101101,1001000000,11111010
01011000,1001110111,01001010
01100000,1110011110,00001110
00000000,0101010101,00010111
00000010,1000000001,01010100
11111011,1000000100,01111010
10100111,0111101000,10000001
11100001,0110100101,00110111
10001000,0111011100,00111000
11000111,1011110011,00000101
00100001,0100010101,01100101
01011101,1100011010,00000010
10111100,0111110100,11110000
10100100,1111000110,00011110
00100000,1110001010,01110010
10010010,1011001100,10111101
00000100,1100100001,01000000
00000001,0001111010,11111100
01001011,1010111101,00111100
10011100,1100011100,11110100
01100011,0010010110,01011100
01110000,0111111101,11100110
11111110,0101010010,10000100
11010110,0000111110,10010101
11011000,0001110011,00111001
01001101,1011110101,10011010
10000011,1101110011,01011100
01000000,0100110111,01110001
11000111,0100111000,11000000
11010001,1100101001,11110101
00010100,0101011110,01101010
01001010,0110101011,11010110
01110001,1001010000,11110111
10111000,1010100011,00000101
01110111,0000101000,11111010
11010111,1111010100,01011110
01000111,0011011010,10011100
11100110,0111110010,00001111
00011000,1001001101,00001101
11100101,1001010100,01000111
01010101,1000001100,01011111
11010100,0100010111,00010001
11111001,0011011011,10001010
11100001,1111000010,11101101
01001011,0011110001,10111110
11000000,1011100111,10101010
01101110,1110010000,01000110
10100010,0011000111,11111011
11111010,0000001001,01101001
11100011,0000100001,00010001
01111111,0110010011,11010000
00100101,1000100010,00100000
00001010,0100000110,00111100
11001010,0110000000,00000101
11111010,0011101010,10110001
10000111,0100101001,11011100
01010111,1001100100,01111000
00101110,1100000111,00101110
00010000,1011001100,00110010
10010000,1010000101,00011111
01100000,1111110101,00000111
01110110,0000101001,01010101
00101110,0110111100,10001100
01100110,0100111111,11000011
00100001,0100111001,01101011
01001100,0111101010,10010111
10010111,1010111110,01111110
11010100,0000010011,00110100
10000100,0011100101,01111101
00000000,1011101001,10001101
01001001,0001001001,11011010
11101101,1110101110,11011111
01000101,1000011110,11101001
00011001,1011011101,01000111
01110101,1100100100,01000011
11100101,1101011110,01110111
01011111,1100000000,10111100
10111011,1111101011,00010110
11101101,1011110110,11110011
01110101,1100110010,01100100
01100110,1111001010,01110100
10110101,0000001001,10001110
00011110,1001011000,00011100
00100001,1101110110,00010110
01100101,0001110100,00010111
01001101,1111101101,10100010
11000001,1111010100,00000111
00110000,1100010010,00011010
10111011,0000001100,01111110
10000100,1011000100,10110100
01110000,1010000111,10100011
10100111,0100111011,00110011
01001111,0100011111,01010000
10011110,1001011011,11101111
11100101,1110010011,01110010
00100001,1011001000,11001011
00111001,1100111010,01011111
11010011,0011010111,11111110
10011110,1000100111,10100011
01111010,0010101001,00100010
10001000,1010001111,01000100
01001110,1011101101,01001010
11001111,1000100010,11101101
11101110,0000000101,00101100
01011100,0001100000,00000110
10000101,0100110101,01001010
00111111,0000001101,11011100
11100011,1110101001,00011101
10001010,1001001011,10101000
00011011,0010100100,11101111
10111000,1100101101,10010001
11010110,0001000011,10011101
11100101,0111001010,11101010
00000101,1101111001,01000110
11001001,0101000001,11011010
01110111,0100101101,10110111
01111110,1001101001,10001100
11001001,0001000111,01001011
10011111,0110001010,11010100
11111000,0110110111,11111010
01111101,1101110101,10100110
01011000,0010011010,00110110
10100000,0111110010,11001001
00111101,1100001100,01111100
11101010,0001100011,10010000
00001100,1101110011,10100111
00111011,0101000100,10111110
01010000,1010010100,10000101
10101111,0101100111,01000011
11001100,0001100110,00110010
10101110,1000000011,00100101
10101111,0001111001,00111101
00101111,0000010000,01010100
10110101,0001011101,01001100
00011110,0111000101,10111101
11000100,0011110101,10101000
10001011,1111001100,11100101
11101000,1111110100,01110010
10100110,0001010111,11010111
00111110,0111010000,10111000
11001010,0100100001,01001000
10010010,1010111010,11001011
10010111,1110111100,01101010
01110111,0100000110,01000100
10000010,0110010110,10101001
01101111,0111111101,10100111
00101111,1000001110,01010000
01011110,0000010001,11011001
10000000,0101011111,11100111
00000010,1111010100,10011111
01000010,0111011010,01010110
01110100,1011010100,01111100
11010101,1000100100,10001101
01011010,1000111011,10011110
00010111,1001100011,10011101
11000110,1110001110,11111101
10111110,0000110001,01100011
01100100,1001101101,11011001
01111110,1100001110,01010010
00110001,0010001111,10111100
10100111,0101011011,00100011
11010011,1010111110,10001111
10011111,1100001101,11000000
11010100,1110011000,10011111
00011011,0001111111,01001100
10110011,1000011010,10011110
00100111,1010000011,11111000
11111011,0111111100,10011101
00111010,1010101101,01010010
10101100,1100110100,01011101
00110010,0111100100,10000101
01100111,0101110100,00000000
10001101,0100011111,11110011
01000010,0100001011,11100110
01111011,1111001111,01000000
11111000,1011111100,10110111
00000110,1100000010,10000100
01010110,1001111001,00000111
01100101,0000101110,11001111
11001111,0001000100,00111000
01110001,1101001100,11000000
01000011,1101101000,11010100
01000001,0101001011,01100100
01010001,1100000101,10001111
01011000,0001010101,11001110
01100110,1011100101,01101010
11000010,0111010000,11100100
11111010,1100000110,00010011
01010101,1110110101,11101110
00100010,1010010110,01000101
00001111,1110010111,01011111
10111000,1111010110,10010101
11001001,0111100100,01110110
01100110,1010100001,00100101
10110101,0111100101,00001011
01100010,0110010110,11110111
10100111,1111101111,01010011
10010011,0101000000,01100001
00110011,0011100011,10101100
01111101,1111000011,00101100
01101110,0010011011,10110111
00011000,0000000011,01000000
11101110,1000001001,00000011
01000110,0110011011,01000110
00000010,1111000011,01001110
10100100,1000010110,00000101
00100111,1011111111,00011100
00010011,0000001001,00001110
11001101,0010000010,00001100
10100101,1010110011,11000110
10001010,0000000000,10111001
10100100,1100010110,00000101
10011110,0000101010,01010111
10001101,1011110000,10101001
11001001,0111001010,11101001
11100100,1010000011,00010100
00011101,1110001101,11011000
00000000,0010000101,10111000
01011011,1110101010,01100011
00101101,0101111100,10101110
00000011,0000111001,10011110
10101001,1010101010,10100011
00100111,0101011101,11100011
01010101,0011001001,01111010
00000001,0001011110,01011100
10011100,1001010010,00111001
01100101,0011110011,01100010
11110010,0101001101,01100000
00010110,0101000101,10001001
11110110,1011000100,01000010
01111101,0111110101,11111110
00010100,0110000001,11010011
11101011,0011111100,11000101
00001100,1001110011,10100111
01101010,1010011100,11001101
10100101,0100100010,11010110
10111010,1000000101,01011010
00101110,1101001001,00010111
11110010,0110000101,01001010
01111011,1101101110,01101000
11110100,0100001011,10010110
01010110,1001000100,01000100
11001010,0111011010,01001001
11011000,0011011011,11110111
00000010,0111100101,01110011
11001111,1011101001,11111000
11000010,1001011000,00101011
00010101,0000101000,11101001
11101101,1001010000,10111101
00101100,0011101100,01110010
00111001,0000001111,01011010
00000101,1011111011,01001000
01100010,0001011100,01011101
00010010,1010110010,11001011
01010100,1011100000,10010000
00010010,1100100101,01011010
11100000,1110000110,01111101
10010100,1010100110,01110101
11100010,0101001010,11011001
11001001,0100101101,00111111
01110011,0001011000,10001000
01101011,1101000100,11110001
11010000,1010100101,01101011
11010011,0111110011,01110011
11101100,0001111000,01001100
10100010,0101111110,10001001
00101100,0111111110,01000111
01011101,0010111101,11010110
01001011,0001100010,01011100
10101101,0000010110,10111100
01000011,1011110111,11000011
10011000,0100011110,01100001
00010000,0100011110,10101001
10111111,0011111000,01101101
01011101,0100111001,11111011
00100000,1010101111,00110010
00011110,0010100110,01000110
00001110,1100001010,01001100
11001111,1100000001,01110000
00001011,0110011000,11100011
01001010,1011111001,11001010
11000011,1101010111,00101000
00001101,1001110101,01100011
00001000,1001111010,00110111
00011001,0101111110,00011100
00111010,1010011011,10101010
00001011,0011011001,10011110
11110100,0010110001,10000000
00111100,0110111011,00101110
01100011,0111011110,00011100
10101101,1110011100,11100001
11000100,1001011110,11011001
11100111,1010011000,11010000
00111011,0001111010,10100000
11111101,0110110011,01001011
00101000,1110100111,11111100
11001000,1101010101,11011011
11100111,0011111101,10111000
10100101,1011001101,00100000
10101011,0101100111,00100110
00000010,1010010011,11100101
11100110,0110100110,10010001
00111101,1010001010,01010111
00000101,1101110010,10111111
11001101,1000000111,01101100
11010111,0111010001,00110000
01101111,0100110001,00001101
11100100,0010110010,11011110
10001010,1110111000,01011011
11110111,0111001000,11000010
00000101,0010011100,01000110
00101001,0000011000,11101000
01111110,0000100010,11111111
11001011,0110010000,11100011
00110010,0111100000,00001000
00111000,1111000010,10010010
11101010,0001001101,10001111
01010111,0011111000,01001101
00000110,0110001111,10010110
01100110,0101010010,11100100
00001000,1101111100,00010100
01100010,0000001001,01001100
11001001,1010100100,01000110
10000011,0001000010,10110100
10000111,1001011000,11100010
11100111,0010111110,11001011
00001100,1010111011,01001010
11111011,1110000110,00000011
11000011,0011110010,01001101
10011011,0001101100,01000100
01000111,1010101000,01111111
10000100,0000000100,10011010
11010100,0010100000,10100000
11110111,0011011111,11100101
01011001,0010100111,01001101
00000000,0001000110,01101011
00001010,0000001001,01101100
01101010,1001111100,11000011
01000101,1100001011,10000001
00010000,0100010011,01100111
11001110,1111111101,01001101
00001010,0011111011,11111010
01011110,0000001111,11000001
10111011,0110010110,10001011
01001000,0010011001,00101101
01100101,1100010100,01110111
11101101,1010101010,01110010
11100111,1011011001,00111111
00010011,1011110110,11111001
10110001,1111111001,10010010
11101011,0111111011,11000010
01001010,0110101000,10110001
00010010,1011101000,00010110
10111000,1000111000,10010100
11010110,1010000111,11010001
10011101,1111110110,10110011
10110001,1011110011,00000110
00101101,0010001100,01101001
01011101,0111001000,01111101
01000000,1111111011,11010110
01110111,0000101101,10110111
11110011,0100111100,10111101
11011110,0111001100,10010110
01101010,0110010000,11100111
11011101,0000110111,11101010
10010110,0100010010,10110000
10110110,1111011111,00101100
10000011,0001001010,01000010
10000000,1111110111,01011011
01011010,1100100010,10110000
01010101,0001001101,00111010
10001000,1111101100,00011011
10001110,1110001100,10010011
01110110,1111011001,01100011
00110101,0010111000,00101000
10111011,1111000101,11000000
10000001,1110000000,10000101
10100111,1101010010,01111000
01110010,1011001100,11100111
00111001,1100011111,10110111
11110110,0001000001,01010011
10110000,1111100111,01100101
01011110,1010010011,01110101
11011011,1110000010,01000011
01001000,1110000010,11100100
01111011,1110101001,11010110
01100001,1100001001,11001010
10000111,1011000110,00011100
11011100,0110011001,10000000
10001000,1100101010,11101100
00110001,1110111010,11001001
11101111,0101000110,10010010
11101001,0001111000,11011100
11100111,1001100100,00111000
00110000,0010001001,10111000
10101000,0111101001,00011101
10101101,0000111010,00011011
11110011,0111110011,11011011
10000000,0100101110,11101101
11010011,1011101101,00110101
00010010,1100111101,10011101
01110010,0000010001,00001000
10110110,0101010100,11101111
00010011,0101001101,01111100
00001100,0110101100,10011000
11110001,0011111000,01111101
11011111,0000110010,11011011
10100011,0111111010,10100011
01101010,1111000101,11100101
00111000,0000101010,11101011
11011101,0100101001,00111100
00001010,0001111001,10010001
00001111,0100011110,10100101
00101011,0010100001,10110001
01011111,1000100111,01100100
10100111,0000001100,10011000
